timestamp,GHI,DNI,DHI,SA,SZ,CO,Temp
2021-05-30 00:00:00+00:00,0,0,0,-6,105,0.0,9.6
2021-05-30 01:00:00+00:00,0,0,0,-20,103,0.0,9.4
2021-05-30 02:00:00+00:00,0,0,0,-34,99,0.0,9.7
2021-05-30 03:00:00+00:00,0,0,0,-46,93,0.0,10.0
2021-05-30 04:00:00+00:00,36,106,25,-58,86,4.1,9.5
2021-05-30 05:00:00+00:00,158,490,54,-70,78,0.3,9.6
2021-05-30 06:00:00+00:00,314,678,73,-81,69,0.0,10.7
2021-05-30 07:00:00+00:00,474,787,84,-93,60,0.0,11.8
2021-05-30 08:00:00+00:00,622,853,91,-106,51,0.0,13.1
2021-05-30 09:00:00+00:00,744,893,94,-122,43,0.0,14.4
2021-05-30 10:00:00+00:00,831,916,95,-141,37,0.0,15.4
2021-05-30 11:00:00+00:00,877,926,95,-164,32,0.0,16.2
2021-05-30 12:00:00+00:00,879,922,96,169,32,0.0,16.9
2021-05-30 13:00:00+00:00,837,911,95,145,35,0.0,17.3
2021-05-30 14:00:00+00:00,755,890,92,125,42,0.0,17.6
2021-05-30 15:00:00+00:00,639,851,90,109,50,0.0,17.5
2021-05-30 16:00:00+00:00,498,799,82,95,59,0.0,17.1
2021-05-30 17:00:00+00:00,336,648,83,83,68,2.8,16.6
2021-05-30 18:00:00+00:00,135,54,120,72,76,30.0,15.4
2021-05-30 19:00:00+00:00,37,0,37,61,85,41.9,13.5
2021-05-30 20:00:00+00:00,1,0,1,49,92,51.9,11.7
2021-05-30 21:00:00+00:00,0,0,0,36,98,19.4,10.2
2021-05-30 22:00:00+00:00,0,0,0,23,102,33.8,8.9
2021-05-30 23:00:00+00:00,0,0,0,9,105,0.9,7.8
2021-05-31 00:00:00+00:00,0,0,0,-6,105,0.2,7.0
2021-05-31 01:00:00+00:00,0,0,0,-20,103,28.5,6.4
2021-05-31 02:00:00+00:00,0,0,0,-34,99,44.4,5.9
2021-05-31 03:00:00+00:00,0,0,0,-46,93,1.2,5.6
2021-05-31 04:00:00+00:00,21,13,20,-58,86,28.0,6.1
2021-05-31 05:00:00+00:00,50,0,50,-70,78,69.4,7.7
2021-05-31 06:00:00+00:00,133,0,133,-81,69,57.8,9.5
2021-05-31 07:00:00+00:00,233,0,233,-93,60,50.2,11.2
2021-05-31 08:00:00+00:00,318,0,318,-106,51,48.2,12.8
2021-05-31 09:00:00+00:00,474,82,411,-121,43,35.6,14.4
2021-05-31 10:00:00+00:00,800,790,163,-141,36,2.1,16.1
2021-05-31 11:00:00+00:00,863,860,136,-164,32,0.0,17.2
2021-05-31 12:00:00+00:00,867,862,134,169,32,0.0,18.0
2021-05-31 13:00:00+00:00,824,847,134,145,35,0.0,18.7
2021-05-31 14:00:00+00:00,742,819,130,125,42,0.0,19.2
2021-05-31 15:00:00+00:00,625,777,122,109,50,0.0,19.5
2021-05-31 16:00:00+00:00,484,714,110,95,58,0.0,19.5
2021-05-31 17:00:00+00:00,330,618,92,83,67,0.1,19.0
2021-05-31 18:00:00+00:00,170,343,82,72,76,6.9,17.8
2021-05-31 19:00:00+00:00,42,10,40,61,84,29.3,15.9
2021-05-31 20:00:00+00:00,1,0,1,49,92,49.5,14.3
2021-05-31 21:00:00+00:00,0,0,0,36,98,1.0,13.4
2021-05-31 22:00:00+00:00,0,0,0,23,102,3.3,12.8
2021-05-31 23:00:00+00:00,0,0,0,9,105,0.3,12.1
2021-06-01 00:00:00+00:00,0,0,0,-6,105,5.3,11.4
2021-06-01 01:00:00+00:00,0,0,0,-20,103,0.5,10.7
2021-06-01 02:00:00+00:00,0,0,0,-33,99,0.0,10.0
2021-06-01 03:00:00+00:00,0,0,0,-46,93,2.3,9.4
2021-06-01 04:00:00+00:00,35,55,30,-58,86,17.9,9.4
2021-06-01 05:00:00+00:00,149,321,72,-70,78,11.6,10.5
2021-06-01 06:00:00+00:00,317,706,64,-81,69,0.0,12.4
2021-06-01 07:00:00+00:00,473,799,75,-93,60,0.0,14.2
2021-06-01 08:00:00+00:00,617,856,83,-106,51,0.0,15.8
2021-06-01 09:00:00+00:00,738,886,91,-121,43,0.0,17.2
2021-06-01 10:00:00+00:00,824,898,100,-140,36,0.0,18.5
2021-06-01 11:00:00+00:00,869,898,108,-164,32,0.0,19.8
2021-06-01 12:00:00+00:00,870,888,115,169,32,0.0,20.8
2021-06-01 13:00:00+00:00,817,831,137,145,35,1.2,21.4
2021-06-01 14:00:00+00:00,681,593,239,125,42,8.2,21.8
2021-06-01 15:00:00+00:00,619,755,130,109,50,1.3,21.8
2021-06-01 16:00:00+00:00,447,528,164,95,58,9.0,20.9
2021-06-01 17:00:00+00:00,321,540,110,83,67,4.9,19.6
2021-06-01 18:00:00+00:00,158,222,104,72,76,14.7,18.3
2021-06-01 19:00:00+00:00,43,85,31,60,84,43.4,16.7
2021-06-01 20:00:00+00:00,0,0,0,49,92,91.7,15.6
2021-06-01 21:00:00+00:00,0,0,0,36,98,68.8,14.9
2021-06-01 22:00:00+00:00,0,0,0,23,102,64.1,14.2
2021-06-01 23:00:00+00:00,0,0,0,9,105,66.2,13.3
2021-06-02 00:00:00+00:00,0,0,0,-6,105,35.4,12.7
2021-06-02 01:00:00+00:00,0,0,0,-20,103,7.1,12.2
2021-06-02 02:00:00+00:00,0,0,0,-33,99,14.1,11.7
2021-06-02 03:00:00+00:00,0,0,0,-46,93,57.2,11.3
2021-06-02 04:00:00+00:00,37,69,30,-58,86,19.5,11.1
2021-06-02 05:00:00+00:00,140,226,90,-70,78,16.7,11.9
2021-06-02 06:00:00+00:00,236,154,174,-81,69,27.6,13.6
2021-06-02 07:00:00+00:00,470,759,90,-93,60,1.4,15.2
2021-06-02 08:00:00+00:00,620,852,86,-106,51,0.0,16.6
2021-06-02 09:00:00+00:00,737,878,96,-121,43,0.0,18.0
2021-06-02 10:00:00+00:00,820,886,105,-140,36,0.0,19.3
2021-06-02 11:00:00+00:00,863,885,112,-164,32,0.0,20.5
2021-06-02 12:00:00+00:00,865,878,116,169,32,0.0,21.5
2021-06-02 13:00:00+00:00,822,861,117,145,35,0.0,22.2
2021-06-02 14:00:00+00:00,734,819,120,125,41,0.2,22.2
2021-06-02 15:00:00+00:00,461,211,316,109,49,26.1,21.7
2021-06-02 16:00:00+00:00,148,0,148,95,58,69.5,21.1
2021-06-02 17:00:00+00:00,94,0,94,83,67,70.5,20.3
2021-06-02 18:00:00+00:00,73,0,73,72,76,58.9,18.8
2021-06-02 19:00:00+00:00,28,0,28,60,84,57.3,17.3
2021-06-02 20:00:00+00:00,0,0,0,49,92,94.7,16.1
2021-06-02 21:00:00+00:00,0,0,0,36,98,65.9,15.1
2021-06-02 22:00:00+00:00,0,0,0,23,102,47.8,14.1
2021-06-02 23:00:00+00:00,0,0,0,9,104,18.8,13.5
2021-06-03 00:00:00+00:00,0,0,0,-6,105,0.5,13.1
2021-06-03 01:00:00+00:00,0,0,0,-20,103,18.2,12.8
2021-06-03 02:00:00+00:00,0,0,0,-33,99,56.4,12.5
2021-06-03 03:00:00+00:00,0,0,0,-46,93,49.4,12.4
2021-06-03 04:00:00+00:00,12,0,12,-58,86,42.5,12.5
2021-06-03 05:00:00+00:00,26,0,26,-69,78,79.3,12.7
2021-06-03 06:00:00+00:00,126,0,126,-81,69,54.2,13.2
2021-06-03 07:00:00+00:00,340,190,248,-93,60,18.5,14.0
2021-06-03 08:00:00+00:00,364,0,364,-106,51,35.3,15.5
2021-06-03 09:00:00+00:00,327,0,327,-121,43,51.9,17.0
2021-06-03 10:00:00+00:00,223,0,223,-140,36,71.8,17.8
2021-06-03 11:00:00+00:00,347,0,347,-164,32,58.7,18.0
2021-06-03 12:00:00+00:00,470,10,461,169,31,44.9,18.0
2021-06-03 13:00:00+00:00,585,145,467,145,35,28.5,18.3
2021-06-03 14:00:00+00:00,491,75,434,125,41,34.2,18.8
2021-06-03 15:00:00+00:00,437,169,327,109,49,30.8,18.6
2021-06-03 16:00:00+00:00,364,157,281,95,58,26.6,17.6
2021-06-03 17:00:00+00:00,193,21,184,83,67,44.1,16.9
2021-06-03 18:00:00+00:00,77,0,77,72,76,61.3,15.9
2021-06-03 19:00:00+00:00,32,0,32,60,84,45.0,14.0
2021-06-03 20:00:00+00:00,2,0,2,49,91,30.6,11.9
2021-06-03 21:00:00+00:00,0,0,0,36,97,25.0,10.6
2021-06-03 22:00:00+00:00,0,0,0,23,102,32.7,10.0
2021-06-03 23:00:00+00:00,0,0,0,9,104,36.7,9.6
2021-06-04 00:00:00+00:00,0,0,0,-6,104,12.2,9.3
2021-06-04 01:00:00+00:00,0,0,0,-20,103,37.8,8.9
2021-06-04 02:00:00+00:00,0,0,0,-33,98,22.1,8.4
2021-06-04 03:00:00+00:00,0,0,0,-46,93,26.2,8.1
2021-06-04 04:00:00+00:00,25,4,25,-58,86,52.7,8.1
2021-06-04 05:00:00+00:00,164,521,44,-69,78,9.2,8.6
2021-06-04 06:00:00+00:00,275,460,121,-81,69,14.1,9.9
2021-06-04 07:00:00+00:00,332,173,247,-92,60,31.1,11.2
2021-06-04 08:00:00+00:00,370,64,328,-105,51,41.9,12.4
2021-06-04 09:00:00+00:00,703,773,129,-121,43,7.2,13.7
2021-06-04 10:00:00+00:00,781,753,176,-140,36,7.0,15.1
2021-06-04 11:00:00+00:00,777,611,255,-164,32,12.8,15.9
2021-06-04 12:00:00+00:00,894,963,71,170,31,0.0,16.2
2021-06-04 13:00:00+00:00,851,944,76,145,35,0.2,16.6
2021-06-04 14:00:00+00:00,770,927,72,125,41,0.0,16.9
2021-06-04 15:00:00+00:00,653,892,70,108,49,0.0,17.0
2021-06-04 16:00:00+00:00,513,844,65,95,58,0.0,17.0
2021-06-04 17:00:00+00:00,358,766,58,83,67,0.0,16.9
2021-06-04 18:00:00+00:00,204,631,46,72,76,0.0,16.1
2021-06-04 19:00:00+00:00,63,198,33,60,84,16.6,14.1
2021-06-04 20:00:00+00:00,3,5,2,49,91,26.7,11.8
2021-06-04 21:00:00+00:00,0,0,0,36,97,1.2,10.6
2021-06-04 22:00:00+00:00,0,0,0,23,102,0.0,9.8
2021-06-04 23:00:00+00:00,0,0,0,9,104,0.0,9.6
2021-06-05 00:00:00+00:00,0,0,0,-6,104,0.0,9.6
2021-06-05 01:00:00+00:00,0,0,0,-20,102,0.0,9.3
2021-06-05 02:00:00+00:00,0,0,0,-33,98,0.0,8.8
2021-06-05 03:00:00+00:00,1,1,0,-46,93,0.0,8.1
2021-06-05 04:00:00+00:00,44,160,27,-58,86,4.5,8.5
2021-06-05 05:00:00+00:00,169,531,49,-69,78,1.9,10.1
2021-06-05 06:00:00+00:00,322,725,59,-81,69,0.0,11.9
2021-06-05 07:00:00+00:00,477,816,67,-92,60,0.0,13.4
2021-06-05 08:00:00+00:00,621,872,72,-105,51,0.0,14.8
2021-06-05 09:00:00+00:00,741,907,75,-121,43,0.0,16.0
2021-06-05 10:00:00+00:00,827,926,77,-140,36,0.0,17.0
2021-06-05 11:00:00+00:00,873,934,78,-164,32,0.0,17.8
2021-06-05 12:00:00+00:00,876,930,80,170,31,0.0,18.4
2021-06-05 13:00:00+00:00,836,914,84,145,35,0.0,18.8
2021-06-05 14:00:00+00:00,754,887,85,124,41,0.0,19.1
2021-06-05 15:00:00+00:00,602,682,148,108,49,6.1,19.0
2021-06-05 16:00:00+00:00,389,257,253,95,58,21.7,18.4
2021-06-05 17:00:00+00:00,140,1,140,83,67,60.8,17.1
2021-06-05 18:00:00+00:00,73,0,73,72,76,61.4,16.0
2021-06-05 19:00:00+00:00,34,0,34,60,84,51.7,14.7
2021-06-05 20:00:00+00:00,0,0,0,49,91,82.6,13.3
2021-06-05 21:00:00+00:00,0,0,0,36,97,71.7,12.3
2021-06-05 22:00:00+00:00,0,0,0,23,102,75.7,11.7
2021-06-05 23:00:00+00:00,0,0,0,9,104,70.8,11.5
2021-06-06 00:00:00+00:00,0,0,0,-6,104,58.7,11.6
2021-06-06 01:00:00+00:00,0,0,0,-20,102,69.7,11.6
2021-06-06 02:00:00+00:00,0,0,0,-33,98,73.1,11.6
2021-06-06 03:00:00+00:00,0,0,0,-46,93,69.5,11.6
2021-06-06 04:00:00+00:00,11,0,11,-58,86,74.2,11.7
2021-06-06 05:00:00+00:00,17,0,17,-69,77,89.0,12.2
2021-06-06 06:00:00+00:00,74,0,74,-80,69,76.4,12.6
2021-06-06 07:00:00+00:00,113,0,113,-92,60,76.2,13.0
2021-06-06 08:00:00+00:00,261,0,261,-105,51,56.6,13.7
2021-06-06 09:00:00+00:00,277,0,277,-120,43,61.6,14.2
2021-06-06 10:00:00+00:00,341,0,341,-140,36,58.2,14.6
2021-06-06 11:00:00+00:00,543,46,503,-164,31,37.2,15.3
2021-06-06 12:00:00+00:00,396,0,396,170,31,54.5,16.2
2021-06-06 13:00:00+00:00,310,0,310,145,34,62.6,17.1
2021-06-06 14:00:00+00:00,566,345,314,124,41,24.4,17.7
2021-06-06 15:00:00+00:00,643,858,79,108,49,0.0,17.6
2021-06-06 16:00:00+00:00,505,811,72,95,58,0.0,17.4
2021-06-06 17:00:00+00:00,354,736,62,83,67,0.0,17.1
2021-06-06 18:00:00+00:00,189,466,65,72,75,8.5,16.4
2021-06-06 19:00:00+00:00,57,75,43,60,84,25.8,15.1
2021-06-06 20:00:00+00:00,2,0,2,48,91,48.6,14.0
2021-06-06 21:00:00+00:00,0,0,0,36,97,35.0,13.0
2021-06-06 22:00:00+00:00,0,0,0,23,101,38.2,12.3
2021-06-06 23:00:00+00:00,0,0,0,9,104,44.9,11.7
2021-06-07 00:00:00+00:00,0,0,0,-5,104,7.2,11.1
2021-06-07 01:00:00+00:00,0,0,0,-20,102,4.1,10.9
2021-06-07 02:00:00+00:00,0,0,0,-33,98,46.3,10.7
2021-06-07 03:00:00+00:00,0,0,0,-46,92,39.7,10.5
2021-06-07 04:00:00+00:00,18,0,18,-58,85,55.9,10.8
2021-06-07 05:00:00+00:00,129,281,64,-69,77,26.6,12.0
2021-06-07 06:00:00+00:00,243,169,176,-80,69,24.6,13.4
2021-06-07 07:00:00+00:00,298,158,226,-92,60,35.8,14.7
2021-06-07 08:00:00+00:00,477,257,311,-105,51,22.7,16.0
2021-06-07 09:00:00+00:00,615,445,291,-120,43,15.9,16.9
2021-06-07 10:00:00+00:00,582,152,459,-140,36,29.0,17.5
2021-06-07 11:00:00+00:00,591,121,488,-164,31,31.8,18.0
2021-06-07 12:00:00+00:00,567,75,503,170,31,34.9,18.4
2021-06-07 13:00:00+00:00,456,1,456,145,34,45.3,18.6
2021-06-07 14:00:00+00:00,473,113,389,124,41,37.2,18.4
2021-06-07 15:00:00+00:00,389,66,347,108,49,39.1,18.1
2021-06-07 16:00:00+00:00,335,76,293,95,58,33.9,17.8
2021-06-07 17:00:00+00:00,225,15,219,83,67,36.3,17.1
2021-06-07 18:00:00+00:00,118,15,115,72,75,41.0,15.9
2021-06-07 19:00:00+00:00,67,221,38,60,84,10.7,14.3
2021-06-07 20:00:00+00:00,3,0,3,48,91,33.5,12.4
2021-06-07 21:00:00+00:00,0,0,0,36,97,0.0,11.0
2021-06-07 22:00:00+00:00,0,0,0,23,101,0.0,9.9
2021-06-07 23:00:00+00:00,0,0,0,9,104,2.4,9.2
2021-06-08 00:00:00+00:00,0,0,0,-5,104,3.6,8.6
2021-06-08 01:00:00+00:00,0,0,0,-19,102,0.0,7.9
2021-06-08 02:00:00+00:00,0,0,0,-33,98,0.0,7.4
2021-06-08 03:00:00+00:00,1,2,1,-46,92,0.0,7.2
2021-06-08 04:00:00+00:00,46,167,28,-57,85,3.8,7.7
2021-06-08 05:00:00+00:00,139,168,102,-69,77,18.0,9.3
2021-06-08 06:00:00+00:00,310,601,85,-80,69,3.7,11.1
2021-06-08 07:00:00+00:00,411,505,168,-92,60,11.8,12.8
2021-06-08 08:00:00+00:00,573,647,156,-105,51,7.4,14.2
2021-06-08 09:00:00+00:00,736,869,95,-120,42,0.0,15.5
2021-06-08 10:00:00+00:00,801,810,143,-139,36,3.0,16.7
2021-06-08 11:00:00+00:00,877,920,91,-163,31,0.0,17.7
2021-06-08 12:00:00+00:00,883,925,89,170,31,0.0,18.5
2021-06-08 13:00:00+00:00,844,916,87,145,34,0.0,19.0
2021-06-08 14:00:00+00:00,763,897,83,124,41,0.0,19.1
2021-06-08 15:00:00+00:00,650,868,78,108,49,0.0,18.9
2021-06-08 16:00:00+00:00,513,822,71,95,58,0.0,18.6
2021-06-08 17:00:00+00:00,319,456,135,83,67,11.5,18.4
2021-06-08 18:00:00+00:00,207,615,49,72,75,0.0,17.6
2021-06-08 19:00:00+00:00,73,303,31,60,83,8.0,15.8
2021-06-08 20:00:00+00:00,3,0,3,48,91,41.1,14.0
2021-06-08 21:00:00+00:00,0,0,0,36,97,3.6,12.7
2021-06-08 22:00:00+00:00,0,0,0,23,101,5.5,11.8
2021-06-08 23:00:00+00:00,0,0,0,9,104,0.0,11.2
2021-06-09 00:00:00+00:00,0,0,0,-5,104,0.0,10.7
2021-06-09 01:00:00+00:00,0,0,0,-19,102,12.8,10.2
2021-06-09 02:00:00+00:00,0,0,0,-33,98,4.5,9.7
2021-06-09 03:00:00+00:00,1,3,1,-45,92,0.0,9.4
2021-06-09 04:00:00+00:00,52,293,20,-57,85,0.0,9.6
2021-06-09 05:00:00+00:00,175,610,39,-69,77,0.0,10.9
2021-06-09 06:00:00+00:00,325,751,50,-80,69,0.0,12.8
2021-06-09 07:00:00+00:00,478,831,58,-92,60,0.0,14.6
2021-06-09 08:00:00+00:00,617,876,64,-105,51,0.0,16.2
2021-06-09 09:00:00+00:00,732,899,69,-120,42,0.0,17.6
2021-06-09 10:00:00+00:00,815,909,75,-139,36,0.0,18.8
2021-06-09 11:00:00+00:00,790,697,196,-163,31,7.9,20.0
2021-06-09 12:00:00+00:00,511,66,454,170,31,40.8,20.5
2021-06-09 13:00:00+00:00,342,0,342,145,34,58.5,20.5
2021-06-09 14:00:00+00:00,490,204,337,124,41,33.9,20.3
2021-06-09 15:00:00+00:00,380,16,371,108,49,39.9,19.5
2021-06-09 16:00:00+00:00,318,61,284,95,57,36.9,19.1
2021-06-09 17:00:00+00:00,169,0,169,83,66,51.9,18.7
2021-06-09 18:00:00+00:00,129,38,119,72,75,36.5,17.8
2021-06-09 19:00:00+00:00,49,97,39,60,83,30.9,16.5
2021-06-09 20:00:00+00:00,3,0,3,48,91,30.0,15.2
2021-06-09 21:00:00+00:00,0,0,0,36,97,30.7,15.1
2021-06-09 22:00:00+00:00,0,0,0,23,101,40.2,15.5
2021-06-09 23:00:00+00:00,0,0,0,9,104,53.7,15.3
2021-06-10 00:00:00+00:00,0,0,0,-5,104,45.0,14.6
2021-06-10 01:00:00+00:00,0,0,0,-19,102,38.4,13.8
2021-06-10 02:00:00+00:00,0,0,0,-33,98,44.2,14.1
2021-06-10 03:00:00+00:00,1,4,1,-45,92,43.1,14.4
2021-06-10 04:00:00+00:00,22,45,18,-57,85,40.7,14.6
2021-06-10 05:00:00+00:00,42,0,42,-69,77,76.5,14.9
2021-06-10 06:00:00+00:00,146,0,146,-80,69,54.3,15.5
2021-06-10 07:00:00+00:00,180,0,180,-92,60,61.9,16.6
2021-06-10 08:00:00+00:00,235,0,235,-105,51,61.6,17.5
2021-06-10 09:00:00+00:00,397,49,360,-120,42,46.3,18.0
2021-06-10 10:00:00+00:00,563,167,428,-139,35,31.1,18.6
2021-06-10 11:00:00+00:00,410,0,410,-163,31,52.6,19.4
2021-06-10 12:00:00+00:00,379,0,379,170,31,56.4,20.2
2021-06-10 13:00:00+00:00,388,9,380,145,34,53.2,20.4
2021-06-10 14:00:00+00:00,364,17,350,124,40,51.8,20.4
2021-06-10 15:00:00+00:00,415,122,333,108,49,35.4,20.3
2021-06-10 16:00:00+00:00,416,429,182,95,57,18.0,20.0
2021-06-10 17:00:00+00:00,289,362,134,83,66,20.7,19.6
2021-06-10 18:00:00+00:00,138,182,100,72,75,29.8,18.9
2021-06-10 19:00:00+00:00,58,126,38,60,83,35.2,17.8
2021-06-10 20:00:00+00:00,1,0,1,48,91,84.1,16.9
2021-06-10 21:00:00+00:00,0,0,0,36,97,61.7,17.0
2021-06-10 22:00:00+00:00,0,0,0,23,101,63.5,16.9
2021-06-10 23:00:00+00:00,0,0,0,9,103,96.1,16.8
2021-06-11 00:00:00+00:00,0,0,0,-5,104,93.8,16.5
2021-06-11 01:00:00+00:00,0,0,0,-19,102,94.8,16.2
2021-06-11 02:00:00+00:00,0,0,0,-33,98,80.9,16.4
2021-06-11 03:00:00+00:00,0,0,0,-45,92,85.2,16.3
2021-06-11 04:00:00+00:00,8,0,8,-57,85,77.9,16.1
2021-06-11 05:00:00+00:00,30,0,30,-69,77,83.2,16.1
2021-06-11 06:00:00+00:00,54,0,54,-80,69,81.3,16.0
2021-06-11 07:00:00+00:00,183,0,183,-92,60,61.0,16.3
2021-06-11 08:00:00+00:00,234,0,234,-105,51,60.6,16.8
2021-06-11 09:00:00+00:00,272,0,272,-120,42,61.9,17.2
2021-06-11 10:00:00+00:00,335,0,335,-139,35,58.7,17.2
2021-06-11 11:00:00+00:00,368,0,368,-163,31,57.3,16.8
2021-06-11 12:00:00+00:00,365,0,365,170,30,58.1,16.4
2021-06-11 13:00:00+00:00,391,4,388,145,34,52.9,16.6
2021-06-11 14:00:00+00:00,660,575,229,124,40,12.5,17.1
2021-06-11 15:00:00+00:00,633,811,97,108,48,1.9,17.4
2021-06-11 16:00:00+00:00,460,556,153,95,57,10.1,17.2
2021-06-11 17:00:00+00:00,242,75,208,83,66,33.6,15.8
2021-06-11 18:00:00+00:00,106,26,101,71,75,46.5,14.3
2021-06-11 19:00:00+00:00,62,106,45,60,83,27.5,13.9
2021-06-11 20:00:00+00:00,3,0,3,48,90,47.4,13.8
2021-06-11 21:00:00+00:00,0,0,0,36,97,60.2,13.6
2021-06-11 22:00:00+00:00,0,0,0,23,101,51.6,12.3
2021-06-11 23:00:00+00:00,0,0,0,9,103,43.1,10.7
2021-06-12 00:00:00+00:00,0,0,0,-5,104,35.0,10.0
2021-06-12 01:00:00+00:00,0,0,0,-19,102,54.8,9.8
2021-06-12 02:00:00+00:00,0,0,0,-33,98,59.4,9.6
2021-06-12 03:00:00+00:00,0,0,0,-45,92,56.1,9.4
2021-06-12 04:00:00+00:00,24,0,24,-57,85,62.1,9.8
2021-06-12 05:00:00+00:00,103,0,103,-69,77,39.9,11.0
2021-06-12 06:00:00+00:00,160,0,160,-80,69,49.1,12.4
2021-06-12 07:00:00+00:00,360,230,236,-92,60,23.9,13.7
2021-06-12 08:00:00+00:00,545,545,199,-104,51,10.0,14.4
2021-06-12 09:00:00+00:00,545,224,382,-120,42,24.5,14.7
2021-06-12 10:00:00+00:00,733,611,232,-139,35,10.0,15.5
2021-06-12 11:00:00+00:00,804,707,196,-163,31,7.0,16.4
2021-06-12 12:00:00+00:00,871,915,82,170,30,0.0,16.8
2021-06-12 13:00:00+00:00,835,911,79,145,34,0.0,17.1
2021-06-12 14:00:00+00:00,759,897,75,124,40,0.0,17.2
2021-06-12 15:00:00+00:00,648,871,69,108,48,0.0,16.9
2021-06-12 16:00:00+00:00,513,831,62,95,57,0.0,16.4
2021-06-12 17:00:00+00:00,364,766,53,83,66,0.0,15.7
2021-06-12 18:00:00+00:00,214,651,42,71,75,0.0,14.7
2021-06-12 19:00:00+00:00,82,421,26,60,83,0.0,13.0
2021-06-12 20:00:00+00:00,6,31,3,48,90,0.0,11.5
2021-06-12 21:00:00+00:00,0,0,0,36,96,0.0,10.6
2021-06-12 22:00:00+00:00,0,0,0,23,101,0.0,10.1
2021-06-12 23:00:00+00:00,0,0,0,9,103,4.8,9.7
2021-06-13 00:00:00+00:00,0,0,0,-5,104,6.6,9.5
2021-06-13 01:00:00+00:00,0,0,0,-19,102,2.8,9.4
2021-06-13 02:00:00+00:00,0,0,0,-33,98,4.2,9.4
2021-06-13 03:00:00+00:00,1,4,1,-45,92,0.0,9.4
2021-06-13 04:00:00+00:00,44,99,32,-57,85,13.2,10.2
2021-06-13 05:00:00+00:00,173,579,42,-68,77,0.0,11.9
2021-06-13 06:00:00+00:00,320,720,55,-80,68,0.0,13.8
2021-06-13 07:00:00+00:00,471,801,64,-91,60,0.0,15.7
2021-06-13 08:00:00+00:00,574,698,138,-104,51,5.5,17.5
2021-06-13 09:00:00+00:00,472,92,407,-120,42,34.8,19.0
2021-06-13 10:00:00+00:00,508,128,401,-139,35,37.7,20.3
2021-06-13 11:00:00+00:00,705,488,289,-163,31,17.6,21.2
2021-06-13 12:00:00+00:00,530,71,469,170,30,38.5,21.3
2021-06-13 13:00:00+00:00,637,268,414,145,34,22.8,21.2
2021-06-13 14:00:00+00:00,514,102,434,124,40,31.4,21.7
2021-06-13 15:00:00+00:00,417,35,393,108,48,34.5,22.1
2021-06-13 16:00:00+00:00,469,647,124,95,57,5.4,21.8
2021-06-13 17:00:00+00:00,351,684,73,83,66,0.0,21.7
2021-06-13 18:00:00+00:00,172,251,95,71,75,18.6,21.4
2021-06-13 19:00:00+00:00,42,0,42,60,83,44.2,19.9
2021-06-13 20:00:00+00:00,3,0,3,48,90,49.9,18.3
2021-06-13 21:00:00+00:00,0,0,0,36,96,41.7,17.4
2021-06-13 22:00:00+00:00,0,0,0,23,101,28.3,16.8
2021-06-13 23:00:00+00:00,0,0,0,9,103,3.3,16.2
2021-06-14 00:00:00+00:00,0,0,0,-5,104,5.5,15.5
2021-06-14 01:00:00+00:00,0,0,0,-19,102,0.0,14.7
2021-06-14 02:00:00+00:00,0,0,0,-32,98,8.5,13.9
2021-06-14 03:00:00+00:00,1,0,1,-45,92,12.7,13.2
2021-06-14 04:00:00+00:00,32,10,31,-57,85,30.2,13.1
2021-06-14 05:00:00+00:00,41,0,41,-68,77,75.5,14.0
2021-06-14 06:00:00+00:00,205,143,147,-80,68,37.8,15.1
2021-06-14 07:00:00+00:00,305,114,252,-91,60,33.2,15.2
2021-06-14 08:00:00+00:00,240,0,240,-104,51,59.5,15.5
2021-06-14 09:00:00+00:00,186,0,186,-119,42,74.2,15.9
2021-06-14 10:00:00+00:00,194,0,194,-139,35,76.2,15.1
2021-06-14 11:00:00+00:00,337,0,337,-163,31,61.2,14.4
2021-06-14 12:00:00+00:00,466,0,466,170,30,47.0,14.8
2021-06-14 13:00:00+00:00,668,406,335,145,34,20.6,15.8
2021-06-14 14:00:00+00:00,665,506,278,124,40,13.3,16.3
2021-06-14 15:00:00+00:00,470,245,305,108,48,28.4,15.6
2021-06-14 16:00:00+00:00,364,258,231,95,57,28.9,14.1
2021-06-14 17:00:00+00:00,222,42,204,83,66,38.8,13.4
2021-06-14 18:00:00+00:00,120,8,118,71,75,46.0,13.0
2021-06-14 19:00:00+00:00,48,0,48,60,83,39.8,12.2
2021-06-14 20:00:00+00:00,3,0,3,48,90,50.1,10.9
2021-06-14 21:00:00+00:00,0,0,0,36,96,17.8,10.1
2021-06-14 22:00:00+00:00,0,0,0,23,101,38.8,9.3
2021-06-14 23:00:00+00:00,0,0,0,9,103,19.8,8.3
2021-06-15 00:00:00+00:00,0,0,0,-5,104,24.7,7.8
2021-06-15 01:00:00+00:00,0,0,0,-19,102,40.7,7.5
2021-06-15 02:00:00+00:00,0,0,0,-32,98,42.1,7.3
2021-06-15 03:00:00+00:00,0,0,0,-45,92,53.3,7.1
2021-06-15 04:00:00+00:00,30,0,30,-57,85,47.8,7.7
2021-06-15 05:00:00+00:00,115,30,106,-68,77,38.8,9.4
2021-06-15 06:00:00+00:00,311,592,87,-80,68,6.7,11.3
2021-06-15 07:00:00+00:00,456,693,111,-91,59,5.0,12.9
2021-06-15 08:00:00+00:00,611,815,90,-104,51,2.2,14.1
